,neighborhood,business_id,hours,is_open,address,attributes,categories,city,review_count,name,longitude,state,stars,latitude,postal_code,type
33332,South Summerlin,Lknr71asiqMW2mebCk7PlQ,,1,Sage Park Dr,"['BikeParking: True', 'BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2: 1', 'RestaurantsTakeOut: True', 'WiFi: free', 'OutdoorSeating: True']","['Food', 'Coffee & Tea']",Las Vegas,13,Starbucks,-115.333532,NV,3.5,36.148635,89135,business
33399,Overbrook,5cWPgytHCuPq0poBz7r5sw,,1,2513 Transport St,"[""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards: False', ""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", ""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV: True', 'NoiseLevel: quiet', 'OutdoorSeating: False', 'RestaurantsAttire: casual', 'RestaurantsDelivery: True', 'RestaurantsGoodForGroups: False', 'RestaurantsPriceRange2: 1', 'RestaurantsReservations: False', 'RestaurantsTableService: False', 'RestaurantsTakeOut: True', 'WiFi: no']","['Restaurants', 'Pizza']",Pittsburgh,4,Jb's Pizza Place,-79.9972062,PA,3.0,40.3822222,15234,business
33428,Anthem,FTVDICd-uxoEGYh4pU0pcw,,1,"11165 S Eastern Ave, Ste 100","['Alcohol: none', ""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking: True', 'BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters: True', 'GoodForKids: True', ""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV: True', 'NoiseLevel: average', 'OutdoorSeating: True', 'RestaurantsAttire: casual', 'RestaurantsDelivery: True', 'RestaurantsGoodForGroups: True', 'RestaurantsPriceRange2: 2', 'RestaurantsReservations: False', 'RestaurantsTableService: False', 'RestaurantsTakeOut: True', 'WiFi: no']","['Pizza', 'Restaurants']",Henderson,83,Joey's NY Pizza,-115.1010629,NV,3.5,35.9894933,89052,business
33444,The Strip,uBCRRQJ4ukFaE_UyY6T1uQ,"['Monday 17:0-23:0', 'Tuesday 17:0-23:0', 'Wednesday 17:0-23:0', 'Thursday 17:0-23:0', 'Friday 17:0-0:0', 'Saturday 17:0-0:0', 'Sunday 17:0-23:0']",0,"Mandalay Bay Hotel and Casino, 3950 Las Vegas Blvd S","['Alcohol: full_bar', ""Ambience: {'romantic': True, 'intimate': True, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters: False', 'GoodForKids: False', ""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV: True', 'NoiseLevel: average', 'OutdoorSeating: False', 'RestaurantsAttire: dressy', 'RestaurantsDelivery: False', 'RestaurantsGoodForGroups: True', 'RestaurantsPriceRange2: 3', 'RestaurantsReservations: True', 'RestaurantsTableService: True', 'RestaurantsTakeOut: False', 'WheelchairAccessible: True', 'WiFi: no']","['Restaurants', 'Chinese']",Las Vegas,131,China Grill,-115.176436901,NV,3.5,36.092268294,89119,business
33445,,g0rTFoLeIR9-xj9bOUWQDQ,"['Monday 7:0-17:0', 'Tuesday 7:0-17:0', 'Wednesday 7:0-17:0', 'Thursday 7:0-17:0', 'Friday 7:0-17:0', 'Saturday 7:0-17:0', 'Sunday 8:0-17:0']",1,5102 N Central Ave,"['BikeParking: True', 'BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating: True', 'RestaurantsPriceRange2: 1', 'RestaurantsTakeOut: True', 'WheelchairAccessible: True', 'WiFi: free']","['Food', 'Coffee & Tea']",Phoenix,46,Kream Coffee,-112.074070611,AZ,4.5,33.5112712892,85012,business
33468,,LKTx0oPOrn_81n6DJpNk5g,,0,"Sky Harbor International Airport, Terminal 4","[""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BYOBCorkage: yes_free', 'BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Corkage: False', 'GoodForKids: True', ""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'OutdoorSeating: False', 'RestaurantsAttire: casual', 'RestaurantsGoodForGroups: False', 'RestaurantsPriceRange2: 2', 'RestaurantsTableService: False', 'RestaurantsTakeOut: True', 'WheelchairAccessible: True']","['Chinese', 'Restaurants']",Phoenix,10,Flo's Shanghai Cafe,-112.026154,AZ,2.5,33.439648,85034,business
33583,Spring Valley,GG9VcABDC1hDFnjVi6q5Fw,"['Monday 4:0-23:0', 'Tuesday 4:0-23:0', 'Wednesday 4:0-23:0', 'Thursday 4:0-23:0', 'Friday 4:0-23:0', 'Saturday 4:0-23:0', 'Sunday 4:30-23:0']",1,7050 Durango Dr,"['Alcohol: none', 'BikeParking: True', 'BusinessAcceptsCreditCards: True', ""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'OutdoorSeating: True', 'RestaurantsDelivery: False', 'RestaurantsPriceRange2: 1', 'RestaurantsTakeOut: True', 'WiFi: free', ""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""]","['Coffee & Tea', 'Food']",Las Vegas,67,Starbucks,-115.278726,NV,2.5,36.059477,89113,business
33734,Arboretum,F1tOtPzcsQk8PqNOatVsCg,"['Monday 6:30-22:0', 'Tuesday 6:30-22:0', 'Wednesday 6:30-22:0', 'Thursday 6:30-22:0', 'Friday 6:30-0:0', 'Saturday 7:0-22:0', 'Sunday 7:30-20:0']",0,8200 Providence Rd,"['BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating: True', 'RestaurantsPriceRange2: 2', 'WheelchairAccessible: True', 'WiFi: free']","['Food', 'Coffee & Tea']",Charlotte,8,CoffeeWorks,-80.7791381,NC,3.5,35.0952753,28277,business
33796,,yWBus94VvCyXYNuXpoEpCg,"['Monday 7:30-19:0', 'Tuesday 7:30-19:0', 'Wednesday 7:30-19:0', 'Thursday 7:30-19:0', 'Friday 7:30-12:30', 'Saturday 8:30-12:30', 'Sunday 8:0-12:0']",1,6451 E Shea Blvd,"['BikeParking: True', 'BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating: True', 'RestaurantsPriceRange2: 1', 'RestaurantsTakeOut: True', 'WheelchairAccessible: True', 'WiFi: free']","['Food', 'Coffee & Tea']",Scottsdale,6,Andie's Coffee,-111.940920656,AZ,5.0,33.5806392057,85254,business
33928,Westside,5MlgZwfmaegOL7_FJ3b7lA,"['Monday 11:0-20:0', 'Tuesday 11:0-20:0', 'Wednesday 11:0-20:0', 'Thursday 11:0-20:0', 'Friday 11:0-21:0', 'Saturday 11:0-21:0', 'Sunday 11:0-20:0']",1,1035 S Rainbow Blvd,"['Alcohol: none', ""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking: True', 'BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters: True', 'GoodForKids: True', ""GoodForMeal: {'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV: False', 'NoiseLevel: average', 'OutdoorSeating: False', 'RestaurantsAttire: casual', 'RestaurantsDelivery: False', 'RestaurantsGoodForGroups: True', 'RestaurantsPriceRange2: 1', 'RestaurantsReservations: False', 'RestaurantsTableService: False', 'RestaurantsTakeOut: True', 'WiFi: no']","['Restaurants', 'Pizza']",Las Vegas,19,Papa Murphy's Take 'N' Bake Pizza,-115.2451796,NV,4.5,36.1595573,89145,business
33939,Eastside,YsGN4k4N4a5LWxe6H-yviA,"['Monday 11:0-23:0', 'Tuesday 11:0-23:0', 'Wednesday 11:0-23:0', 'Thursday 11:0-23:0', 'Friday 11:0-0:0', 'Saturday 10:0-0:0', 'Sunday 10:0-23:0']",1,"2797 S. Maryland Pkwy., #30","['Alcohol: none', ""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking: False', 'BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters: True', 'GoodForKids: True', ""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV: False', 'NoiseLevel: average', 'OutdoorSeating: False', 'RestaurantsAttire: casual', 'RestaurantsDelivery: True', 'RestaurantsGoodForGroups: True', 'RestaurantsPriceRange2: 2', 'RestaurantsReservations: True', 'RestaurantsTableService: False', 'RestaurantsTakeOut: True', 'WiFi: no']","['Pizza', 'Restaurants']",Las Vegas,15,Pizza Hut,-115.137619972,NV,2.5,36.1392610438,89109,business
33946,,f1aiuS43bRV1sqGTMlLRWQ,,0,"25155 N 67th Ave, Ste A-134","['Alcohol: none', 'BusinessAcceptsCreditCards: True', 'Caters: True', 'GoodForKids: True', ""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'NoiseLevel: quiet', 'OutdoorSeating: False', 'RestaurantsAttire: casual', 'RestaurantsDelivery: True', 'RestaurantsPriceRange2: 2', 'RestaurantsTableService: False', 'RestaurantsTakeOut: True', 'WiFi: no']","['Restaurants', 'Pizza']",Phoenix,9,Mr Scrib's Pizza,-112.2023261,AZ,3.5,33.7135744,85083,business
33973,Mayfair Park,aS4t4ee3xqQXgNHNxi9gAA,"['Monday 10:30-0:0', 'Tuesday 10:30-0:0', 'Wednesday 10:30-0:0', 'Thursday 10:30-0:0', 'Friday 10:30-0:0', 'Saturday 10:30-0:0', 'Sunday 12:0-0:0']",1,"4237 Lien Rd, Ste H","['Alcohol: none', ""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking: True', 'BusinessAcceptsCreditCards: True', 'Caters: True', 'GoodForKids: True', ""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'NoiseLevel: average', 'OutdoorSeating: False', 'RestaurantsAttire: casual', 'RestaurantsDelivery: True', 'RestaurantsGoodForGroups: True', 'RestaurantsPriceRange2: 1', 'RestaurantsReservations: False', 'RestaurantsTableService: False', 'RestaurantsTakeOut: True', 'WheelchairAccessible: True', 'WiFi: no', 'HasTV: False', ""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""]","['Chinese', 'Restaurants']",Madison,42,Flaming Wok,-89.3089837,WI,3.5,43.1206623,53704,business
34023,University City,DXCho3TSX6qKsRoEjGoGJg,"['Monday 11:0-22:30', 'Tuesday 11:0-22:30', 'Wednesday 11:0-22:30', 'Thursday 11:0-22:30', 'Friday 11:0-0:0', 'Saturday 11:0-2:0', 'Sunday 11:0-22:30']",1,"8927 J M Keynes Dr, Ste 900","['Alcohol: full_bar', ""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking: True', 'BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters: True', 'GoodForKids: True', ""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV: True', 'NoiseLevel: average', 'OutdoorSeating: True', 'RestaurantsAttire: casual', 'RestaurantsDelivery: False', 'RestaurantsGoodForGroups: True', 'RestaurantsPriceRange2: 2', 'RestaurantsReservations: True', 'RestaurantsTableService: True', 'RestaurantsTakeOut: True', 'WheelchairAccessible: True', 'WiFi: no']","['Restaurants', 'Mexican']",Charlotte,90,Zapata's Cantina Mexican Restaurant,-80.749288,NC,3.5,35.309226,28262,business
34047,Sunrise,32u4chtkG4fIa52396iOhw,,1,"241 N Nellis Blvd, Ste 102","['Alcohol: none', ""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking: False', 'BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters: False', 'GoodForKids: True', ""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV: False', 'NoiseLevel: average', 'OutdoorSeating: False', 'RestaurantsAttire: casual', 'RestaurantsDelivery: True', 'RestaurantsGoodForGroups: True', 'RestaurantsPriceRange2: 2', 'RestaurantsReservations: False', 'RestaurantsTableService: False', 'RestaurantsTakeOut: True', 'WiFi: no']","['Restaurants', 'Pizza']",Las Vegas,19,Papa John's Pizza,-115.062564366,NV,1.5,36.1658726707,89110,business
34065,,G9-O-eRMtgsw_pfWXVCEfQ,,0,3945 E Camelback Rd,"['Alcohol: none', ""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters: True', 'GoodForKids: True', ""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV: True', 'NoiseLevel: average', 'OutdoorSeating: False', 'RestaurantsAttire: casual', 'RestaurantsDelivery: False', 'RestaurantsGoodForGroups: True', 'RestaurantsPriceRange2: 2', 'RestaurantsReservations: True', 'RestaurantsTableService: False', 'RestaurantsTakeOut: True']","['Restaurants', 'Mexican']",Phoenix,10,Taco Del Mar,-111.9955238,AZ,2.5,33.5096886,85018,business
34087,Capitol,cf0LXwdYZ_9y0BVK-un9ow,"['Monday 11:0-22:0', 'Tuesday 11:0-22:0', 'Wednesday 11:0-22:0', 'Thursday 11:0-22:0', 'Friday 11:0-0:0', 'Saturday 11:0-0:0']",1,121 E Main St,"['Alcohol: full_bar', ""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking: True', 'BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters: True', 'GoodForKids: True', ""GoodForMeal: {'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV: True', 'NoiseLevel: average', 'OutdoorSeating: True', 'RestaurantsAttire: casual', 'RestaurantsDelivery: True', 'RestaurantsGoodForGroups: True', 'RestaurantsPriceRange2: 1', 'RestaurantsReservations: False', 'RestaurantsTableService: True', 'RestaurantsTakeOut: True', 'WiFi: no']","['Restaurants', 'Mexican']",Madison,74,Francisco's Mexican Cantina,-89.3810002,WI,3.5,43.0750544,53703,business
34131,,tCVma1LcSnLWBRqJoTom5g,"['Monday 11:30-21:0', 'Tuesday 11:30-21:0', 'Wednesday 11:30-21:0', 'Thursday 11:30-21:0', 'Friday 11:30-23:0', 'Saturday 11:30-23:0', 'Sunday 11:30-21:0']",1,5956 State Rd,"['Alcohol: none', 'BikeParking: True', 'BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters: False', 'GoodForKids: True', ""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV: False', 'OutdoorSeating: False', 'RestaurantsAttire: casual', 'RestaurantsDelivery: True', 'RestaurantsGoodForGroups: True', 'RestaurantsPriceRange2: 2', 'RestaurantsReservations: False', 'RestaurantsTakeOut: True', 'WiFi: no']","['Pizza', 'Restaurants']",Cleveland,22,Napoleon's Pizza,-81.7106491,OH,4.0,41.4008972,44134,business
34153,,hTe5SavBjp3zRulupZSJew,"['Monday 10:30-21:30', 'Tuesday 10:30-21:30', 'Wednesday 10:30-21:30', 'Thursday 10:30-21:30', 'Friday 10:30-22:30', 'Saturday 10:30-22:30', 'Sunday 10:30-21:30']",1,556 W McDowell Rd,"['Alcohol: full_bar', ""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking: True', 'BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters: True', 'DogsAllowed: True', 'GoodForKids: True', ""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV: True', 'NoiseLevel: average', 'OutdoorSeating: True', 'RestaurantsAttire: casual', 'RestaurantsDelivery: True', 'RestaurantsGoodForGroups: True', 'RestaurantsPriceRange2: 2', 'RestaurantsReservations: False', 'RestaurantsTableService: True', 'RestaurantsTakeOut: True', 'WheelchairAccessible: True', 'WiFi: no']","['Restaurants', 'Pizza']",Phoenix,111,NYPD Pizza,-112.0823273,AZ,3.5,33.4660623,85003,business
34178,Eastland,RP3MFwBjZV7SLFKvh4Ipeg,,1,9252 Albemerne Rd,"['Alcohol: none', 'BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters: False', 'GoodForKids: True', ""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV: False', 'NoiseLevel: average', 'OutdoorSeating: False', 'RestaurantsAttire: casual', 'RestaurantsDelivery: True', 'RestaurantsGoodForGroups: False', 'RestaurantsPriceRange2: 1', 'RestaurantsReservations: False', 'RestaurantsTableService: False', 'RestaurantsTakeOut: True', 'WiFi: no']","['Restaurants', 'Chinese']",Charlotte,18,China Saute,-80.687592,NC,3.0,35.210968,28227,business
34267,Observatory Hill,JUiIEt5wW7ImwOdpEc-r0Q,"['Monday 11:0-21:0', 'Tuesday 11:0-21:0', 'Wednesday 11:0-21:0', 'Thursday 11:0-21:0', 'Friday 11:0-22:0', 'Saturday 11:0-22:0', 'Sunday 11:0-21:0']",0,3906 Perysvle Ave N Sde,"['Alcohol: none', ""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking: True', 'BusinessAcceptsCreditCards: True', ""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids: False', ""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV: True', 'NoiseLevel: loud', 'OutdoorSeating: False', 'RestaurantsAttire: casual', 'RestaurantsDelivery: True', 'RestaurantsGoodForGroups: False', 'RestaurantsPriceRange2: 1', 'RestaurantsReservations: False', 'RestaurantsTableService: False', 'RestaurantsTakeOut: True', 'WheelchairAccessible: True', 'WiFi: no']","['Pizza', 'Restaurants']",Pittsburgh,10,Mandy's Pizza,-80.0182604629,PA,2.0,40.4897580469,15233,business
34288,Jefferson,J4h3IP8lYBW82gr2SGeV2A,,1,"Cleveland Hopkins International Airport, Terminal C, 5300 Riverside Dr","['BusinessAcceptsCreditCards: True', 'RestaurantsDelivery: False', 'RestaurantsReservations: False', 'WiFi: no']","['Chinese', 'Restaurants']",Cleveland,3,Manchu Wok,-81.802086,OH,2.0,41.434419,44135,business
